idNum,invitationId,sekerID,device,useragent,startTime,endTime,totime,crq,clq,stat,tnay,q1,q2,q3,q4,q5_1,q5_2,q5_3,q5_4,q5_5,q5_6,q5_7,q5_8,q5_9,q5_10,q5_11,q5_12,q5_13,q6,q7_1,q7_2,q7_3,q7_4,q7_5,q8,q9,q10_1,q10_2,q10_3,q10_4,q10_5,q10_6,q10_tv6,q11,q12,q13,q14,userId,sex,byear,fstat,kids,rel,relid,nafa,ses,edu,osek,cbor,cborfa,cborma,alyayear,ykid,okid,svote,vote2022
59,120921044,422728,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/22/2025 3:20:47 pm,6/22/2025 3:22:37 pm,110,14,0,1,1,2,4,1,2,0,0,0,0,0,0,0,0,1,0,1,1,0,4,0,0,0,0,1,2,3,1,0,1,0,0,0,,4,3,3,4,335587,1,1938,4,3,1,1,6,3,13,15,AR,TR,TR,0,1969,1962,1,15
60,120921595,422738,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36",6/22/2025 3:22:17 pm,6/22/2025 3:26:05 pm,228,15,0,1,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,1,0,1,3,0,1,0,0,0,2,3,1,0,0,1,1,0,,3,3,2,4,144786,2,1960,2,2,1,1,5,2,5,15,IL,TR,IL,0,1993,1991,1,7
61,120921497,422738,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/22/2025 3:22:30 pm,,,1,0,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73668,2,1956,2,3,1,1,4,5,7,5,IL,PL,PL,0,1990,1976,1,1
62,120921072,422728,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/22/2025 3:22:34 pm,,,1,0,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78191,1,1956,2,2,1,1,5,3,7,8,IL,PL,PL,0,1991,1990,3,2
63,120921384,422736,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36",6/22/2025 3:22:40 pm,,,1,0,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338027,2,1971,2,3,1,1,4,6,7,5,IL,HU,0,1960,2002,1994,3,15
64,120921075,422728,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36",6/22/2025 3:23:00 pm,6/22/2025 3:26:32 pm,212,14,0,1,1,1,3,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,3,3,1,0,0,0,1,0,,3,4,2,4,145515,1,1953,2,2,1,1,2,5,7,11,PL,PL,UA,1957,1980,1978,2,2
65,120921491,422738,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/22/2025 3:23:26 pm,,,1,0,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77115,2,1952,2,3,1,1,5,3,6,5,IL,EG,EG,0,1976,1973,2,2
66,120921585,422738,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36",6/22/2025 3:23:34 pm,,,1,0,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228804,2,1955,3,2,1,1,3,2,11,15,MA,MA,MA,1959,1982,1978,3,2
67,120920774,422723,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",6/22/2025 3:23:56 pm,6/22/2025 3:26:20 pm,144,14,0,1,1,2,4,1,2,0,0,0,0,1,0,0,0,1,1,0,0,0,4,1,1,0,0,1,4,3,1,0,0,0,0,0,,2,2,2,4,356118,1,1996,1,0,1,1,5,1,5,5,IL,IR,IL,1976,0,0,4,15
68,120921020,422728,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/22/2025 3:24:27 pm,6/22/2025 3:27:12 pm,165,15,0,1,1,1,1,1,4,0,1,0,0,0,0,1,0,0,0,1,0,0,4,0,1,0,0,1,4,3,0,0,0,1,0,0,,3,3,2,5,126022,1,1955,2,0,1,3,1,5,11,15,IL,PL,PL,0,1997,1984,0,3
69,120921174,422733,2,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",6/22/2025 3:24:41 pm,6/22/2025 3:27:32 pm,171,14,0,1,1,2,4,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,2,0,1,0,0,1,1,3,1,0,0,0,1,0,,3,2,2,5,126450,2,2000,1,0,1,1,5,2,8,3,IL,IL,IL,0,0,0,4,10
70,120921586,422738,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36",6/22/2025 3:24:43 pm,6/22/2025 3:34:24 pm,581,15,0,1,1,2,2,1,2,0,1,0,1,0,0,1,0,0,0,0,0,0,5,1,1,0,0,1,3,3,1,0,0,0,0,0,,2,3,2,3,112917,2,1957,3,4,1,1,2,3,11,12,RO,RO,RO,1959,1995,1980,2,1
71,120921214,422733,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",6/22/2025 3:25:29 pm,6/22/2025 3:58:15 pm,1966,14,0,1,1,2,3,3,1,0,1,0,1,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,3,2,0,0,0,1,0,0,,1,2,2,4,276030,2,1999,2,1,1,3,6,3,7,5,IL,IL,IL,0,2022,2022,1,1
72,120921039,422728,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/22/2025 3:26:15 pm,6/22/2025 3:36:20 pm,605,14,0,1,1,2,4,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,3,1,1,0,0,1,2,3,0,1,0,0,0,0,,2,2,2,4,104555,1,1959,2,2,1,2,4,3,7,11,IL,TR,IL,0,2005,1987,2,1
73,120921551,422738,2,"Mozilla/5.0 (Linux; Android 13; IN2013 Build/RKQ1.211119.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/137.0.7151.115 Mobile Safari/537.36",6/22/2025 3:26:28 pm,6/22/2025 3:29:13 pm,165,14,0,1,1,2,4,2,2,0,0,0,1,0,0,1,0,0,0,1,0,0,2,0,1,0,0,0,1,3,0,0,0,0,1,0,,1,1,2,5,364415,2,1956,2,3,1,2,4,3,9,5,IL,PL,RO,1948,1988,1976,2,1
74,120921538,422738,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:139.0) Gecko/20100101 Firefox/139.0,6/22/2025 3:26:58 pm,6/22/2025 3:29:58 pm,180,14,0,1,1,2,4,1,2,0,1,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,3,1,0,0,0,0,1,0,,1,1,2,4,137498,2,1947,2,1,1,1,3,1,11,15,BR,PL,BR,1968,1987,1987,3,2
75,120921033,422728,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",6/22/2025 3:28:31 pm,,,1,0,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144336,1,1958,2,2,1,2,3,4,7,11,IL,LT,DE,0,0,1991,1,3
76,120920785,422723,2,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/137.0.7151.107 Mobile/15E148 Safari/604.1",6/22/2025 3:28:34 pm,6/22/2025 3:30:26 pm,112,15,0,1,1,1,3,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,4,0,1,0,0,0,4,3,1,0,0,0,0,0,,1,1,2,3,385115,1,1997,2,2,1,2,3,2,6,5,0,0,0,0,2024,2022,1,1
77,120921114,422731,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36",6/22/2025 3:29:10 pm,6/22/2025 3:31:41 pm,151,14,0,1,1,1,4,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,3,1,1,0,0,0,2,3,1,1,1,0,0,0,,2,3,2,4,374886,2,2006,1,0,1,3,6,9,8,3,IL,0,0,0,0,0,1,1
78,120921298,422735,2,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",6/22/2025 3:29:56 pm,6/22/2025 3:32:40 pm,164,14,0,1,1,2,2,1,2,1,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,1,3,1,0,0,0,0,0,,2,2,5,2,64477,2,1981,1,0,1,1,4,3,5,5,IL,MA,IL,0,,,4,10
79,120921590,422738,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36",6/22/2025 3:30:46 pm,6/22/2025 3:34:48 pm,242,14,0,1,1,2,4,3,3,0,0,1,1,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,3,3,1,0,0,1,0,0,,1,2,2,4,152751,2,1949,2,4,1,1,7,3,6,15,TN,TN,TN,1966,1982,1979,1,1
80,120921085,422728,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36 Edg/137.0.0.0",6/22/2025 3:30:48 pm,,,0,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76528,1,1957,2,3,1,1,4,3,7,15,PL,PL,PL,1957,1991,1981,3,2
81,120920970,422727,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",6/22/2025 3:31:28 pm,,,1,0,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145428,1,1966,1,0,1,1,4,6,9,5,CL,AR,CL,1972,0,0,0,2
82,120921543,422738,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/22/2025 3:31:50 pm,6/22/2025 3:36:26 pm,276,14,0,1,1,1,3,3,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,3,1,0,0,0,0,0,,2,2,2,5,380337,2,1957,2,2,1,1,4,3,5,15,IL,CZ,RO,1948,1987,1981,3,4
83,120921593,422738,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",6/22/2025 3:32:02 pm,6/22/2025 3:36:32 pm,270,14,0,1,1,2,4,3,1,0,0,0,1,0,0,0,0,1,1,0,0,0,4,1,1,0,0,0,2,3,0,0,0,0,1,1,יד 2,3,2,2,1,75417,2,1960,3,0,1,1,3,3,9,5,IL,IL,MA,0,,,5,11
84,120921052,422728,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",6/22/2025 3:32:14 pm,,,0,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96466,1,1957,3,8,1,3,7,6,7,15,IL,IL,DE,0,2000,1983,1,3
85,120921511,422738,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36",6/22/2025 3:32:15 pm,6/22/2025 3:38:25 pm,370,14,0,1,1,1,3,3,1,0,0,1,0,0,0,0,0,0,1,0,0,1,3,1,1,1,1,1,2,3,1,0,1,1,1,0,,2,1,2,3,339200,2,1958,3,3,1,1,4,1,9,5,0,0,0,0,1992,1981,2,2
86,120921481,422738,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36 Edg/137.0.0.0",6/22/2025 3:32:30 pm,6/22/2025 3:35:55 pm,205,14,0,1,1,1,3,3,2,1,1,0,0,0,0,0,0,0,1,0,0,0,5,1,1,1,1,1,2,3,1,1,1,1,1,0,,1,4,2,3,65471,2,1952,2,3,1,1,3,5,9,13,IL,RO,RO,0,2013,2018,4,2
87,120921082,422728,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/22/2025 3:32:39 pm,6/22/2025 3:38:49 pm,370,14,0,1,1,1,3,3,2,0,1,0,1,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,3,3,0,0,0,0,1,0,,3,2,2,4,342877,1,1953,2,1,1,2,2,2,11,15,UA,PL,UA,1990,1984,1984,3,14
88,120921032,422728,2,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",6/22/2025 3:32:50 pm,6/22/2025 3:35:27 pm,157,14,0,1,1,1,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,3,1,0,0,0,0,0,,1,2,2,4,114165,1,1954,2,2,1,1,5,6,11,13,IL,SY,IQ,0,1989,1987,3,1
89,120921067,422728,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",6/22/2025 3:33:57 pm,6/22/2025 3:37:21 pm,204,14,0,1,1,2,3,2,1,0,0,1,1,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,1,3,1,0,0,0,0,0,,3,2,5,5,75358,1,1952,2,1,1,1,5,3,7,15,IL,EG,EG,0,1994,1994,4,10
90,120921023,422728,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/22/2025 3:34:07 pm,6/22/2025 3:37:57 pm,230,16,0,1,1,1,3,3,4,0,0,1,1,0,0,0,0,0,1,0,0,0,5,0,1,0,0,1,4,3,1,0,0,0,0,0,,2,2,5,5,103094,1,1955,2,6,1,3,7,3,5,15,IL,KZ,IL,0,2001,1981,1,3
91,120921186,422733,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36",6/22/2025 3:34:27 pm,6/22/2025 3:38:01 pm,214,14,0,1,1,1,3,3,2,0,1,1,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,3,3,1,0,0,0,0,0,,2,2,2,2,123815,2,1996,2,0,1,3,4,5,9,5,IL,IL,FR,0,0,0,2,14
92,120921057,422728,2,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/137.0.7151.107 Mobile/15E148 Safari/604.1",6/22/2025 3:34:40 pm,,,1,0,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128725,1,1946,2,3,1,1,4,3,11,15,HU,HU,HU,1957,1976,1972,2,1
93,120920901,422726,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/22/2025 3:34:41 pm,6/22/2025 3:36:51 pm,130,14,0,1,1,2,4,1,2,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,3,0,0,0,0,1,0,,1,1,2,1,330711,1,1979,1,0,1,1,6,2,9,5,LV,0,0,1992,0,0,1,1
94,120921534,422738,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Mobile Safari/537.36",6/22/2025 3:34:47 pm,6/22/2025 3:38:26 pm,219,15,0,1,1,2,4,1,2,0,0,0,1,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,1,3,0,0,0,0,0,1,,2,1,2,4,294924,2,1957,2,2,1,1,3,3,11,15,IL,CZ,CZ,0,1987,1983,4,2
95,120921060,422728,2,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",6/22/2025 3:35:26 pm,6/22/2025 3:40:15 pm,289,14,0,1,1,1,3,1,2,0,0,1,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,3,3,0,0,0,0,0,1,יש 2,2,2,2,3,61418,1,1957,2,2,1,2,3,4,11,8,IL,MA,MA,0,1987,1985,1,1
96,120921576,422738,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",6/22/2025 3:36:31 pm,,,1,0,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341404,2,1954,2,2,1,1,6,1,11,15,RU,PL,RU,0,1988,1976,2,7
97,120921068,422728,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/22/2025 3:37:00 pm,,,1,0,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78238,1,1956,4,4,1,1,4,3,7,15,IL,PL,PL,0,1993,1985,3,2
98,120921506,422738,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/22/2025 3:38:17 pm,6/22/2025 3:40:30 pm,133,14,0,1,1,1,1,1,2,1,0,1,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0,1,4,3,1,0,0,0,0,0,,1,2,2,5,102442,2,1943,2,3,1,1,5,4,9,15,IL,PL,PL,0,1974,1967,4,11
99,120921066,422728,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/22/2025 3:39:06 pm,,,1,0,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134112,1,1952,2,2,1,1,4,1,5,15,IL,IL,IL,0,1980,1977,2,2
100,120921036,422728,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/22/2025 3:39:26 pm,6/22/2025 3:44:18 pm,292,14,0,1,1,1,3,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,2,3,1,0,0,0,1,0,,4,2,2,4,185315,1,1955,2,2,1,1,2,3,11,5,RU,RU,RU,1990,1994,1984,1,3
101,120921019,422728,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/22/2025 3:39:53 pm,6/22/2025 3:43:24 pm,211,15,0,1,1,2,4,3,2,0,1,1,0,0,0,1,0,0,0,0,0,0,4,0,1,1,0,1,3,3,1,0,0,0,0,0,,3,2,2,5,92106,1,1952,2,4,1,2,6,4,7,5,IL,IQ,IQ,0,0,1976,3,2
102,120921042,422728,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36 Edg/137.0.0.0",6/22/2025 3:40:04 pm,6/22/2025 3:44:01 pm,237,14,0,1,1,1,3,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,3,3,1,0,0,0,0,0,,2,2,2,3,267457,1,1953,2,3,1,1,4,2,3,15,IL,SY,SY,0,1986,1979,3,2
103,120921570,422738,2,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",6/22/2025 3:41:40 pm,6/22/2025 3:47:07 pm,327,14,0,1,1,2,4,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,3,0,1,0,0,0,2,3,0,0,0,1,0,0,,1,3,1,1,383361,2,1954,2,2,1,1,1,3,8,15,IL,TR,SY,1918,1979,1977,3,4
104,120921560,422738,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/22/2025 3:41:50 pm,6/22/2025 3:45:14 pm,204,14,0,1,1,1,1,3,1,0,1,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,2,3,0,1,0,0,0,0,,2,2,2,4,210476,2,1958,2,3,1,1,7,3,9,15,IL,GR,0,0,1994,1986,3,4
105,120921031,422728,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",6/22/2025 3:42:07 pm,6/22/2025 3:46:15 pm,248,14,0,1,1,1,3,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1,3,1,1,0,1,0,2,3,0,0,1,1,0,0,,1,1,1,5,244177,1,1958,2,2,1,1,6,5,9,5,IL,IQ,IQ,0,1993,1988,1,4
106,120921111,422731,2,Mozilla/5.0 (Android 14; Mobile; rv:139.0) Gecko/139.0 Firefox/139.0,6/22/2025 3:42:32 pm,,,1,0,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383102,2,2007,1,0,1,1,4,4,4,1,IL,IL,IL,0,0,0,0,16
107,120921437,422737,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36",6/22/2025 3:42:44 pm,,,1,0,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80370,2,1963,2,3,1,1,4,2,7,5,IL,IQ,IQ,0,1995,1986,3,2
108,120921286,422735,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/22/2025 3:43:01 pm,6/22/2025 3:44:56 pm,115,14,0,1,1,1,3,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,4,2,1,0,0,0,0,0,,3,2,2,4,199170,2,1985,2,4,1,2,6,4,5,5,IL,RO,RO,0,2023,2015,2,1
109,120921522,422738,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/22/2025 3:43:04 pm,6/22/2025 3:47:32 pm,268,14,0,1,1,1,1,3,2,0,0,0,0,1,0,0,0,0,1,1,0,0,3,0,1,0,0,0,2,3,1,0,1,0,0,1,יד 2,2,1,2,5,357665,2,1955,2,8,1,3,1,1,7,13,0,0,0,0,0,0,1,5
110,120921553,422738,2,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1",6/22/2025 3:43:14 pm,6/22/2025 3:46:14 pm,180,14,0,1,1,2,4,1,2,0,1,0,0,1,0,1,0,0,0,0,0,0,4,0,1,0,0,1,1,3,1,0,0,0,0,0,,1,1,5,3,209571,2,1956,3,4,1,1,5,6,8,15,IL,IL,IL,0,1996,1985,2,2
111,120921524,422738,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/22/2025 3:43:20 pm,,,1,0,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109749,2,1948,2,4,1,1,2,3,7,15,US,AT,NL,1968,1985,1973,5,11
112,120921554,422738,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36",6/22/2025 3:43:21 pm,6/22/2025 3:46:25 pm,184,14,0,1,1,1,3,1,2,0,0,0,1,0,0,0,0,0,1,1,0,0,4,0,1,1,0,1,4,1,0,0,0,0,1,0,,1,2,2,4,209679,2,1942,4,3,1,2,6,1,5,15,TN,0,0,1975,1981,1978,1,3
113,120921531,422738,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",6/22/2025 3:43:38 pm,6/22/2025 3:47:47 pm,249,14,0,1,1,1,3,3,4,1,0,0,0,0,0,0,0,0,1,0,0,1,3,0,1,0,0,0,4,3,0,0,0,1,0,0,,1,2,1,3,343414,2,1954,3,4,1,1,5,2,3,5,IL,IQ,IQ,1951,2004,1993,4,2
114,120921563,422738,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/22/2025 3:44:16 pm,,,1,0,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347814,2,1958,3,2,1,1,4,2,9,15,IL,PL,BG,1926,1993,1986,4,4
115,120920850,422725,2,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",6/22/2025 3:45:44 pm,,,2,0,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76731,1,1988,1,0,1,1,4,2,9,7,IL,PL,IL,0,,,3,2
116,120920809,422724,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",6/22/2025 3:46:03 pm,,,1,0,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344219,1,1992,2,2,1,2,2,3,7,12,IL,IL,IL,0,2019,2017,1,1
117,120921080,422728,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/22/2025 3:48:03 pm,,,1,0,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348720,1,1946,3,2,1,1,3,3,11,8,IL,PL,DE,1946,1975,1972,3,4
